wikidata_id,scientific_name,wikipedia_title,source_url,mass_kg,lifespan_yr,gestation_days,litter_size,population_grp_size,max_speed_mph,hibernation_b,migration_b,continent,conservation_status,pageviews_30d,sound_url,image_url,image_file_page,image_license,image_attribution
Q215887,Odocoileus virginianus,White-tailed deer,https://en.wikipedia.org/wiki/White-tailed_deer,75.9,23,201.4,1.57,,35,0,1,,Least Concern,29381,,https://upload.wikimedia.org/wikipedia/commons/b/b7/White-tailed_deer.jpg,https://commons.wikimedia.org/wiki/File%3AWhite-tailed_deer.jpg,Public domain,USDA photo by Scott Bauer / Public domain
Q723435,Petaurus breviceps,Sugar glider,https://en.wikipedia.org/wiki/Sugar_glider,0.121,14,16.7,1.82,,15,0,0,,Least Concern,28710,,https://upload.wikimedia.org/wikipedia/commons/0/0d/Petaurus_breviceps-Cayley.jpg,https://commons.wikimedia.org/wiki/File%3APetaurus_breviceps-Cayley.jpg,Public domain,Public domain
Q131564,Vulpes zerda,Fennec fox,https://en.wikipedia.org/wiki/Fennec_fox,1.3,14.6,51,2.36,,25,0,0,,Least Concern,28353,https://upload.wikimedia.org/wikipedia/commons/5/5f/Fennec_Singing.ogg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Fennec_Fox_Vulpes_zerda.jpg,https://commons.wikimedia.org/wiki/File%3AFennec_Fox_Vulpes_zerda.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/33590535@N06"">Drew Avery</a> / CC BY 2.0"
Q184389,Chrysocyon brachyurus,Maned wolf,https://en.wikipedia.org/wiki/Maned_wolf,23.3,15,63.5,2,,37,0,,South America,Near Threatened,28095,,https://upload.wikimedia.org/wikipedia/commons/2/21/San_Diego_Zoo_%288678865731%29.jpg,https://commons.wikimedia.org/wiki/File%3ASan_Diego_Zoo_%288678865731%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/45549579@N05"">Tomás Del Coro</a> from Las Vegas, Nevada, USA / CC BY-SA 2.0"
Q41407,Enhydra lutris,Sea otter,https://en.wikipedia.org/wiki/Sea_otter,27.4,30,238,0.96,,6,0,0,,Endangered,27809,,https://upload.wikimedia.org/wikipedia/commons/0/02/Sea_Otter_%28Enhydra_lutris%29_%2825169790524%29_crop.jpg,https://commons.wikimedia.org/wiki/File%3ASea_Otter_%28Enhydra_lutris%29_%2825169790524%29_crop.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/23660854@N07"">Marshal Hedin</a> from San Diego / CC BY-SA 2.0"
Q189868,Mandrillus sphinx,Mandrill,https://en.wikipedia.org/wiki/Mandrill,16.7,46.3,174,1.02,30,20,0,0,Africa,Vulnerable,26971,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Mandrill_Albert_September_2015_Zoo_Berlin_%282%29.jpg,https://commons.wikimedia.org/wiki/File%3AMandrill_Albert_September_2015_Zoo_Berlin_%282%29.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Katma0601&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Katma0601 (page does not exist)"">Katma0601</a> / CC BY-SA 4.0"
Q4388,Sciurus vulgaris,Red squirrel,https://en.wikipedia.org/wiki/Red_squirrel,0.333,12,38,4.5,,12,0,1,,Least Concern,26334,,https://upload.wikimedia.org/wikipedia/commons/1/1c/Squirrel_posing.jpg,https://commons.wikimedia.org/wiki/File%3ASquirrel_posing.jpg,CC BY 2.0,Peter Trimming / CC BY 2.0
Q36557,Loxodonta africana,African bush elephant,https://en.wikipedia.org/wiki/African_bush_elephant,3824.5,80,660,0.84,,25,0,1,Africa,Endangered,25651,,https://upload.wikimedia.org/wikipedia/commons/2/23/An_elephant_in_Kruger_National_Park.jpg,https://commons.wikimedia.org/wiki/File%3AAn_elephant_in_Kruger_National_Park.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Yiyi"" title=""User:Yiyi"">Dario Crespi</a> / CC BY-SA 4.0"
Q132585,Cuon alpinus,Dhole,https://en.wikipedia.org/wiki/Dhole,15.8,16,61.5,4.3,,35,0,0,Asia,Endangered,25613,,https://upload.wikimedia.org/wikipedia/commons/5/51/Dhole_in_its_habitat_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File%3ADhole_in_its_habitat_%28cropped%29.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Rohitvarma&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Rohitvarma (page does not exist)"">Rohitvarma</a> / CC BY-SA 4.0"
Q79794,Cervus elaphus,Red deer,https://en.wikipedia.org/wiki/Red_deer,240.9,26.8,235.6,1.09,,35,0,1,,Least Concern,25582,https://upload.wikimedia.org/wikipedia/commons/9/9b/Red_Deer_%28Cervus_elaphus%29_%28W1CDR0001424_BD3%29.ogg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Cervus_elaphus_Luc_Viatour_6.jpg,https://commons.wikimedia.org/wiki/File%3ACervus_elaphus_Luc_Viatour_6.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Lviatour"" title=""User:Lviatour"">Lviatour</a> / CC BY-SA 3.0"
Q146457,Lynx canadensis,Canada lynx,https://en.wikipedia.org/wiki/Canada_lynx,9.7,26.8,62.5,2.73,,30,0,0,North America,Least Concern,25421,,https://upload.wikimedia.org/wikipedia/commons/1/1a/Canada_lynx_by_Michael_Zahra_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File%3ACanada_lynx_by_Michael_Zahra_%28cropped%29.jpg,CC BY-SA 3.0,Michael Zahra / CC BY-SA 3.0
Q183330,Cryptoprocta ferox,Fossa,https://en.wikipedia.org/wiki/Fossa_(animal),9.5,20,92.5,2.98,1,20,0,0,Africa,Vulnerable,24369,,https://upload.wikimedia.org/wikipedia/commons/a/a6/Cryptoprocta_Ferox.JPG,https://commons.wikimedia.org/wiki/File%3ACryptoprocta_Ferox.JPG,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ran_Kirlian&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ran Kirlian (page does not exist)"">Ran Kirlian</a> / CC BY-SA 4.0"
Q254630,Potos flavus,Kinkajou,https://en.wikipedia.org/wiki/Kinkajou,2.4,29,116.8,1.11,,15,0,0,,Least Concern,24292,,https://upload.wikimedia.org/wikipedia/commons/3/31/Potos_flavus_%288973438737%29.jpg,https://commons.wikimedia.org/wiki/File%3APotos_flavus_%288973438737%29.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/92252798@N07"">Dick Culbert</a> from Gibsons, B.C., Canada / CC BY 2.0"
Q200444,Boselaphus tragocamelus,Nilgai,https://en.wikipedia.org/wiki/Nilgai,182.3,21.7,248.5,1.39,,35,0,1,Asia,Least Concern,24000,,https://upload.wikimedia.org/wikipedia/commons/6/66/Nilgai_%28Boselaphus_tragocamelus%29_male.jpg,https://commons.wikimedia.org/wiki/File%3ANilgai_%28Boselaphus_tragocamelus%29_male.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q144923,Helarctos malayanus,Sun bear,https://en.wikipedia.org/wiki/Sun_bear,57.1,24.8,98.3,1.1,,30,0,0,Asia,Vulnerable,23818,,https://upload.wikimedia.org/wikipedia/commons/e/eb/Sun-bear.jpg,https://commons.wikimedia.org/wiki/File%3ASun-bear.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Rushenb"" title=""User:Rushenb"">Rushenb</a> / CC BY-SA 4.0"
Q159918,Ceratotherium simum,White rhinoceros,https://en.wikipedia.org/wiki/White_rhinoceros,2285.9,50,534.2,1,3.75,30,0,0,Africa,Near Threatened,23736,,https://upload.wikimedia.org/wikipedia/commons/0/02/White_Rhino_at_Working_with_Wildlife.jpg,https://commons.wikimedia.org/wiki/File%3AWhite_Rhino_at_Working_with_Wildlife.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:AfricanConservation&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:AfricanConservation (page does not exist)"">AfricanConservation</a> / CC BY-SA 4.0"
Q133006,Elephas maximus,Asian elephant,https://en.wikipedia.org/wiki/Asian_elephant,3269.8,80,634.5,1.41,,25,0,1,Asia,Endangered,23474,,https://upload.wikimedia.org/wikipedia/commons/9/98/Elephas_maximus_%28Bandipur%29.jpg,https://commons.wikimedia.org/wiki/File%3AElephas_maximus_%28Bandipur%29.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Yathin_sk"" title=""User:Yathin sk"">Yathin S Krishnappa</a> / CC BY-SA 3.0"
Q26283,Ondatra zibethicus,Muskrat,https://en.wikipedia.org/wiki/Muskrat,0.991,10,27.9,6.55,,8,0,0,North America,Least Concern,23255,,https://upload.wikimedia.org/wikipedia/commons/0/00/Muskrat_swimming_Ottawa.jpg,https://commons.wikimedia.org/wiki/File%3AMuskrat_swimming_Ottawa.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Dger"" title=""User:Dger"">D. Gordon E. Robertson</a> / CC BY-SA 3.0"
Q178089,Crocuta crocuta,Spotted hyena,https://en.wikipedia.org/wiki/Spotted_hyena,63.4,41.1,112.3,1.91,,40,0,1,Africa,Least Concern,22582,https://upload.wikimedia.org/wikipedia/commons/d/de/Giggling_call_of_a_spotted_hyena_%28Crocuta_crocuta%29_-_1472-6785-10-9-S4.oga,https://upload.wikimedia.org/wikipedia/commons/d/dc/Spotted_hyena_%28Crocuta_crocuta%29.jpg,https://commons.wikimedia.org/wiki/File%3ASpotted_hyena_%28Crocuta_crocuta%29.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q174652,Balaena mysticetus,Bowhead whale,https://en.wikipedia.org/wiki/Bowhead_whale,79691.2,40,379.9,1,,12,0,1,,Least Concern,21615,,https://upload.wikimedia.org/wikipedia/commons/d/d3/Bowhead_Whale_NOAA.jpg,https://commons.wikimedia.org/wiki/File%3ABowhead_Whale_NOAA.jpg,Public domain,"Vicki Beaver, Alaska Fisheries Science Center, NOAA FIsheries, Marine Mammal Permit#14245 / Public domain"
Q81091,Bison bonasus,European bison,https://en.wikipedia.org/wiki/European_bison,675.9,27,266,1,,35,0,1,Europe,Near Threatened,21590,,https://upload.wikimedia.org/wikipedia/commons/5/59/European_bison_%28Bison_bonasus%29_male_Bia%C5%82owieza.jpg,https://commons.wikimedia.org/wiki/File%3AEuropean_bison_%28Bison_bonasus%29_male_Bia%C5%82owieza.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q43375,Lynx lynx,Eurasian lynx,https://en.wikipedia.org/wiki/Eurasian_lynx,19.3,26.8,67,2.3,,30,0,1,,Least Concern,21511,,https://upload.wikimedia.org/wikipedia/commons/4/49/Lynx_Nationalpark_Bayerischer_Wald_01.jpg,https://commons.wikimedia.org/wiki/File%3ALynx_Nationalpark_Bayerischer_Wald_01.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Aconcagua"" title=""User:Aconcagua"">Aconcagua</a> (<a href=""//commons.wikimedia.org/wiki/User_talk:Aconcagua"" title=""User talk:Aconcagua""><span class=""signature-talk"">talk</span></a>) / CC BY-SA 3.0"
Q18764,Paradoxurus hermaphroditus,Asian palm civet,https://en.wikipedia.org/wiki/Asian_palm_civet,3.2,22.4,61.3,3.29,,15,0,0,Asia,Least Concern,21341,,https://upload.wikimedia.org/wikipedia/commons/2/27/Common_Palm_Civet_%28Paradoxurus_hermaphroditus%29_%287781509830%29.jpg,https://commons.wikimedia.org/wiki/File%3ACommon_Palm_Civet_%28Paradoxurus_hermaphroditus%29_%287781509830%29.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/65695019@N07"">Bernard DUPONT</a> from FRANCE / CC BY-SA 2.0"
Q133189,Nyctereutes procyonoides,Common raccoon dog,https://en.wikipedia.org/wiki/Common_raccoon_dog,4.2,14,61.8,6.36,,15,1,0,Asia,Least Concern,21174,,https://upload.wikimedia.org/wikipedia/commons/7/7f/%D0%84%D0%BD%D0%BE%D1%82%D0%BE%D0%B2%D0%B8%D0%B4%D0%BD%D0%B8%D0%B9_%D1%81%D0%BE%D0%B1%D0%B0%D0%BA%D0%B0_%28Nyctereutes_procyonoides%29.jpg,https://commons.wikimedia.org/wiki/File%3A%D0%84%D0%BD%D0%BE%D1%82%D0%BE%D0%B2%D0%B8%D0%B4%D0%BD%D0%B8%D0%B9_%D1%81%D0%BE%D0%B1%D0%B0%D0%BA%D0%B0_%28Nyctereutes_procyonoides%29.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Ryzhkov_Sergey"" title=""User:Ryzhkov Sergey"">Ryzhkov Sergey</a> / CC BY-SA 4.0"
Q276290,Heterocephalus glaber,Naked mole-rat,https://en.wikipedia.org/wiki/Naked_mole-rat,0.039,10,70.5,11.3,180,6,0,0,Africa,Least Concern,20947,,https://upload.wikimedia.org/wikipedia/commons/0/02/Nacktmull.jpg,https://commons.wikimedia.org/wiki/File%3ANacktmull.jpg,CC BY-SA 3.0,"<a href=""https://de.wikipedia.org/wiki/Benutzer:Einer_flog_zu_Weit"" class=""extiw"" title=""de:Benutzer:Einer flog zu Weit"">Roman Klementschitz</a>, Wien / CC BY-SA 3.0"
Q205329,Inia geoffrensis,Amazon river dolphin,https://en.wikipedia.org/wiki/Amazon_river_dolphin,121.4,30,314.2,1,1,14,0,1,South America,Endangered,20573,,https://upload.wikimedia.org/wikipedia/commons/9/99/Amazonas-Flussdelfin_Orinoko3.jpg,https://commons.wikimedia.org/wiki/File%3AAmazonas-Flussdelfin_Orinoko3.jpg,CC BY-SA 2.0 de,"<a href=""https://de.wikipedia.org/wiki/User:Oceancetaceen"" class=""extiw"" title=""de:User:Oceancetaceen"">Oceancetaceen</a> / CC BY-SA 2.0 de"
Q186778,Daubentonia madagascariensis,Aye-aye,https://en.wikipedia.org/wiki/Aye-aye,2.7,24.3,166.5,1.01,1,20,0,0,Africa,Endangered,20352,,https://upload.wikimedia.org/wikipedia/commons/a/a2/Wild_aye_aye.jpg,https://commons.wikimedia.org/wiki/File%3AWild_aye_aye.jpg,CC BY 2.0,nomis-simon / CC BY 2.0
Q184224,Rattus norvegicus,Brown rat,https://en.wikipedia.org/wiki/Brown_rat,0.283,,21.7,8.99,,8,0,1,Asia,Least Concern,20275,,https://upload.wikimedia.org/wikipedia/commons/d/d3/Rattus_norvegicus_-_Brown_rat_02.jpg,https://commons.wikimedia.org/wiki/File%3ARattus_norvegicus_-_Brown_rat_02.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Zcebeci"" title=""User:Zcebeci"">Zeynel Cebeci</a> / CC BY-SA 4.0"
Q208132,Pseudorca crassidens,False killer whale,https://en.wikipedia.org/wiki/False_killer_whale,1360,22,462,0.97,50,30,0,1,,Near Threatened,20235,,https://upload.wikimedia.org/wikipedia/commons/9/99/Pseudoorca_Crassidens_-_False_Killer_Whale.jpg,https://commons.wikimedia.org/wiki/File%3APseudoorca_Crassidens_-_False_Killer_Whale.jpg,CC BY 3.0,"Stefan Thiesen <a href=""//commons.wikimedia.org/wiki/User:Buntrabe"" title=""User:Buntrabe"">Buntrabe</a> / CC BY 3.0"
Q160042,Syncerus caffer,African buffalo,https://en.wikipedia.org/wiki/African_buffalo,592.7,29.5,337.5,1.08,3000,35,0,1,Africa,Near Threatened,20041,,https://upload.wikimedia.org/wikipedia/commons/1/13/African_buffalo_%28Syncerus_caffer_caffer%29_male_with_cattle_egret.jpg,https://commons.wikimedia.org/wiki/File%3AAfrican_buffalo_%28Syncerus_caffer_caffer%29_male_with_cattle_egret.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q29995,Lutra lutra,Eurasian otter,https://en.wikipedia.org/wiki/Eurasian_otter,8.9,22,64.3,2.01,,15,0,,,Near Threatened,19736,,https://upload.wikimedia.org/wikipedia/commons/d/d3/Fischotter%2C_Lutra_Lutra.JPG,https://commons.wikimedia.org/wiki/File%3AFischotter%2C_Lutra_Lutra.JPG,CC BY-SA 3.0,Bernard Landgraf / CC BY-SA 3.0
Q175329,Felis margarita,Sand cat,https://en.wikipedia.org/wiki/Sand_cat,2.8,,63.6,4.12,,30,0,,,Least Concern,19105,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Persian_sand_CAT.jpg,https://commons.wikimedia.org/wiki/File%3APersian_sand_CAT.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Payman_sazesh&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Payman sazesh (page does not exist)"">Payman sazesh</a> / CC BY-SA 3.0"
Q36135,Neofelis nebulosa,Clouded leopard,https://en.wikipedia.org/wiki/Clouded_leopard,14.9,17,93.4,2.25,1,30,0,0,Asia,Vulnerable,18900,,https://upload.wikimedia.org/wikipedia/commons/3/39/Neofelis_nebulosa%2C_Clouded_leopard.jpg,https://commons.wikimedia.org/wiki/File%3ANeofelis_nebulosa%2C_Clouded_leopard.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Rushenb"" title=""User:Rushenb"">Rushenb</a> / CC BY-SA 4.0"
Q47910,Rhinoceros unicornis,Indian rhinoceros,https://en.wikipedia.org/wiki/Indian_rhinoceros,1843.7,49,479,1.41,1.75,35,0,1,Asia,Vulnerable,18812,,https://upload.wikimedia.org/wikipedia/commons/7/77/Great-Indian-one-horned-rhinoceros-at-Kaziranga-national-park-in-Assam-India.jpg,https://commons.wikimedia.org/wiki/File%3AGreat-Indian-one-horned-rhinoceros-at-Kaziranga-national-park-in-Assam-India.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mayank1704&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mayank1704 (page does not exist)"">Mayank1704</a> / CC BY-SA 4.0"
Q83310,Mus musculus,House mouse,https://en.wikipedia.org/wiki/House_mouse,0.019,6,19.6,5.54,,8,0,0,,Least Concern,18757,,https://upload.wikimedia.org/wikipedia/commons/0/0d/%D0%9C%D1%8B%D1%88%D1%8C_2.jpg,https://commons.wikimedia.org/wiki/File%3A%D0%9C%D1%8B%D1%88%D1%8C_2.jpg,CC BY-SA 1.0,"<a href=""//commons.wikimedia.org/wiki/User:George_Shuklin"" title=""User:George Shuklin"">George Shuklin</a> (<a href=""//commons.wikimedia.org/wiki/User_talk:George_Shuklin"" title=""User talk:George Shuklin""><span class=""signature-talk"">talk</span></a>) / CC BY-SA 1.0"
Q128098,Canis aureus,Golden jackal,https://en.wikipedia.org/wiki/Golden_jackal,9.7,16,61.2,3.74,,35,1,0,,Least Concern,18704,https://upload.wikimedia.org/wikipedia/commons/1/1a/Jackal.ogg,https://upload.wikimedia.org/wikipedia/commons/e/ee/033_Golden_jackal_in_Keoladeo_National_Park_Photo_by_Giles_Laurent.jpg,https://commons.wikimedia.org/wiki/File%3A033_Golden_jackal_in_Keoladeo_National_Park_Photo_by_Giles_Laurent.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Giles_Laurent"" title=""User:Giles Laurent"">Giles Laurent</a> / CC BY-SA 4.0"
Q26046,Martes martes,European pine marten,https://en.wikipedia.org/wiki/European_pine_marten,1.3,17,30.6,3.49,,20,0,0,,Least Concern,18531,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Pine_Marten_%2848173751702%29.jpg,https://commons.wikimedia.org/wiki/File%3APine_Marten_%2848173751702%29.jpg,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/128941223@N02"">caroline legg</a> / CC BY 2.0"
Q242602,Oreamnos americanus,Mountain goat,https://en.wikipedia.org/wiki/Mountain_goat,72.1,19.2,181.2,1.4,,35,0,1,North America,Least Concern,18457,,https://upload.wikimedia.org/wikipedia/commons/2/23/Mountain_Goat%2C_Enchantments_Basin.jpg,https://commons.wikimedia.org/wiki/File%3AMountain_Goat%2C_Enchantments_Basin.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Adamschneider"" title=""User:Adamschneider"">Adam Schneider</a> / CC BY-SA 4.0"
Q95036,Diceros bicornis,Black rhinoceros,https://en.wikipedia.org/wiki/Black_rhinoceros,995.9,47,466.2,1,1,34,0,0,Africa,Critically Endangered,18410,,https://upload.wikimedia.org/wikipedia/commons/6/69/Black_Rhino_at_Working_with_Wildlife.jpg,https://commons.wikimedia.org/wiki/File%3ABlack_Rhino_at_Working_with_Wildlife.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:AfricanConservation&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:AfricanConservation (page does not exist)"">AfricanConservation</a> / CC BY-SA 4.0"
Q468500,Sciurus carolinensis,Eastern gray squirrel,https://en.wikipedia.org/wiki/Eastern_gray_squirrel,0.545,24,44.8,2.98,,12,0,0,North America,Least Concern,18397,https://upload.wikimedia.org/wikipedia/commons/d/d8/Grey_Squirrel_%28Sciurus_carolinensis%29_%28W1CDR0001470_BD12%29.ogg,https://upload.wikimedia.org/wikipedia/commons/1/15/EasternGraySquirrel_GAm.jpg,https://commons.wikimedia.org/wiki/File%3AEasternGraySquirrel_GAm.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:JeffreyGammon&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:JeffreyGammon (page does not exist)"">JeffreyGammon</a> / CC BY-SA 4.0"
Q122069,Capreolus capreolus,Roe deer,https://en.wikipedia.org/wiki/Roe_deer,22.5,17,196,1.79,,35,0,1,,Least Concern,18243,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Roe_deer_%28Capreolus_capreolus%29_young_male_Cumnor.jpg,https://commons.wikimedia.org/wiki/File%3ARoe_deer_%28Capreolus_capreolus%29_young_male_Cumnor.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q54800218"" class=""extiw"" title=""d:Q54800218""><span title=""Scottish wildlife photographer"">Charles J. Sharp</span></a></bdi> / CC BY-SA 4.0"
Q147267,Didelphis virginiana,Virginia opossum,https://en.wikipedia.org/wiki/Virginia_opossum,2.4,5,12.7,8.62,,15,0,0,,Least Concern,18085,,https://upload.wikimedia.org/wikipedia/commons/2/27/Opossum_2.jpg,https://commons.wikimedia.org/wiki/File%3AOpossum_2.jpg,CC BY-SA 2.5,Cody Pope / CC BY-SA 2.5
Q42627,Prionailurus bengalensis,Leopard cat,https://en.wikipedia.org/wiki/Leopard_cat,2.8,15,70.2,2.5,,30,0,0,Asia,Least Concern,17942,,https://upload.wikimedia.org/wikipedia/commons/5/56/Prionailurus_bengalensis_bengalensis_2-D%C3%A9coupe.JPG,https://commons.wikimedia.org/wiki/File%3APrionailurus_bengalensis_bengalensis_2-D%C3%A9coupe.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Abujoy"" title=""User:Abujoy"">Abujoy</a> / CC BY-SA 3.0"
Q191781,Macaca fuscata,Japanese macaque,https://en.wikipedia.org/wiki/Japanese_macaque,10.1,33,173,1.02,,20,0,0,Asia,Least Concern,17574,,https://upload.wikimedia.org/wikipedia/commons/a/aa/Japanese_Snow_Monkey_%28Macaque%29_Mother_Grooms_Her_Young.jpg,https://commons.wikimedia.org/wiki/File%3AJapanese_Snow_Monkey_%28Macaque%29_Mother_Grooms_Her_Young.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Rocktendo&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Rocktendo (page does not exist)"">Rocktendo &amp; Adam Gman</a> / CC BY-SA 4.0"
Q124410,Ursus thibetanus,Asian black bear,https://en.wikipedia.org/wiki/Asian_black_bear,99.7,35.2,199.9,1.5,,30,1,1,Asia,Vulnerable,17223,,https://upload.wikimedia.org/wikipedia/commons/b/b7/Ursus_thibetanus_3_%28Wroclaw_zoo%29.JPG,https://commons.wikimedia.org/wiki/File%3AUrsus_thibetanus_3_%28Wroclaw_zoo%29.JPG,CC BY-SA 3.0,"<b><a href=""//commons.wikimedia.org/wiki/User:Gu%C3%A9rin_Nicolas"" title=""User:Guérin Nicolas"">Guérin Nicolas</a> <sup>(<a href=""//commons.wikimedia.org/wiki/User_talk:Gu%C3%A9rin_Nicolas"" title=""User talk:Guérin Nicolas"">messages</a>)</sup></b> / CC BY-SA 3.0"
